season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attacking__assists,attacking__corners,attacking__offsides,attacking__dribbling,attacking__matches_appearance
2013,50064,POR,Porto,Porto,Portugal,Portugal,101675,Lucho González,44.0,1981-01-19,ARG,,MALE,MIDFIELDER,UNKNOWN,,Lucho,3,2.0,,4.0,,8.0
2013,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,250032159,Emmanuel Emenike,38.0,1987-05-10,NGA,,MALE,FORWARD,STRIKER,64124,Emenike,29,2.0,,4.0,,4.0
2013,50139,JUV,Juventus,Juventus,Italy,Italia,250003531,Mauricio Isla,37.0,1988-06-12,CHI,,MALE,DEFENDER,FULL_BACK,52692,ISLA,4,2.0,,3.0,,5.0
2013,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250021739,Shinji Kagawa,36.0,1989-03-17,JPN,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52883,Shinji Kagawa,23,2.0,,3.0,,3.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,250020170,Aleksandr Volodko,39.0,1986-06-18,BLR,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Valadzko,88,2.0,,2.0,,6.0
2013,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,250000069,Andriy Yarmolenko,36.0,1989-10-23,UKR,RUS,MALE,MIDFIELDER,WINGER,52723,Yarmolenko,7,2.0,,2.0,,6.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,58031,Andrés Iniesta,41.0,1984-05-11,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,,A. Iniesta,8,2.0,,1.0,,10.0
2013,74069,MAL,Málaga,Málaga,Spain,España,250016982,Seba,40.0,1985-05-23,URU,,MALE,FORWARD,,74070,Fernández,11,2.0,,1.0,,4.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,74327,Sami Khedira,38.0,1987-04-04,GER,GER,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,5451,Khedira,6,2.0,,,,11.0
2013,74069,MAL,Málaga,Málaga,Spain,España,250017960,Manuel Iturra,41.0,1984-06-23,CHI,,MALE,MIDFIELDER,UNKNOWN,,ITURRA,16,2.0,,,,8.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,62588,Mario Gomez,40.0,1985-07-10,GER,GER,MALE,FORWARD,STRIKER,50107,Gomez,33,2.0,,,,7.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,93629,Branislav Ivanović,41.0,1984-02-22,SRB,,MALE,DEFENDER,FULL_BACK,53359,Ivanovic,6,2.0,,,,6.0
2013,79940,NRS,Nordsjælland,Nordsjælland,Denmark,Dinamarca,42581,Patrick Mtiliga,44.0,1981-01-28,DEN,,MALE,DEFENDER,UNKNOWN,,Mtiliga,8,2.0,,,,6.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51553,Ashley Cole,44.0,1980-12-20,ENG,,MALE,DEFENDER,UNKNOWN,52917,A. Cole,3,2.0,,,,5.0
2013,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,250017039,Sacha Kljestan,40.0,1985-09-09,USA,,MALE,MIDFIELDER,,,KLJESTAN,19,2.0,,,,5.0
2013,52826,ZEN,Zenit,Zenit,Russia,Rusia,250003325,Hulk,39.0,1986-07-25,BRA,,MALE,FORWARD,UNKNOWN,52826,Hulk,7,1.0,28.0,3.0,,5.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,48893,Darijo Srna,43.0,1982-05-01,CRO,CRO,MALE,,FULL_BACK,,,33,1.0,28.0,1.0,,8.0
2013,74069,MAL,Málaga,Málaga,Spain,España,50788,Joaquín,44.0,1981-07-21,ESP,,MALE,MIDFIELDER,WINGER,52265,Joaquin,17,1.0,25.0,3.0,,8.0
2013,52280,ARS,Arsenal,Arsenal,England,Inglaterra,72644,Santi Cazorla,40.0,1984-12-13,ESP,ESP,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,S. Cazorla,19,1.0,22.0,1.0,,7.0
2013,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,70090,Miguel Veloso,39.0,1986-05-11,POR,POR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52301,Miguel,4,1.0,22.0,,,6.0
2013,75797,LIL,Lille,Lille,France,Francia,1901409,Dimitri Payet,38.0,1987-03-29,FRA,,MALE,FORWARD,WINGER,,Payet,10,1.0,17.0,2.0,,6.0
2013,50147,BEN,Benfica,Benfica,Portugal,Portugal,250007593,Ola John,33.0,1992-05-19,NED,,MALE,MIDFIELDER,,52984,John,8,1.0,16.0,1.0,,4.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,74699,Luka Modrić,40.0,1985-09-09,CRO,CRO,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50058,MODRIĆ,10,1.0,14.0,,,11.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,1902160,Eden Hazard,34.0,1991-01-07,BEL,BEL,MALE,FORWARD,WINGER,50051,Hazard,7,1.0,12.0,,,6.0
2013,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,1.0,10.0,,,5.0
2013,50147,BEN,Benfica,Benfica,Portugal,Portugal,250015755,Eduardo Salvio,35.0,1990-07-13,ARG,ARG,MALE,MIDFIELDER,WINGER,50147,Salvio,18,1.0,9.0,1.0,,5.0
2013,52336,BRA,Braga,Braga,Portugal,Portugal,49112,Hugo Viana,42.0,1983-01-15,POR,,MALE,,UNKNOWN,,,45,1.0,9.0,,,6.0
2013,79940,NRS,Nordsjælland,Nordsjælland,Denmark,Dinamarca,250014663,Joshua John,37.0,1988-10-01,NED,,MALE,FORWARD,UNKNOWN,89711,John,26,1.0,8.0,6.0,,6.0
2013,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,73038,Olexandr Yakovenko,38.0,1987-06-23,UKR,UKR,MALE,MIDFIELDER,UNKNOWN,52723,Iakovenko,7,1.0,8.0,,,5.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,99084,Djamel Abdoun,39.0,1986-02-14,ALG,,MALE,MIDFIELDER,,51949,Abdoun,93,1.0,6.0,3.0,,6.0
2013,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,69554,José Manuel Jurado,39.0,1986-06-29,ESP,,MALE,MIDFIELDER,UNKNOWN,89726,Jurado,19,1.0,6.0,1.0,,5.0
2013,52268,VAL,Valencia,Valencia,Spain,España,250003399,Éver Banega,37.0,1988-06-29,ARG,ARG,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52714,Ever Banega,10,1.0,6.0,,,5.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250000142,Holger Badstuber,36.0,1989-03-13,GER,GER,MALE,DEFENDER,CENTRE_BACK,,Badstuber,28,1.0,5.0,1.0,,4.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,64775,Kaká,43.0,1982-04-22,BRA,,MALE,FORWARD,UNKNOWN,,Kaka',22,1.0,5.0,,,6.0
2013,52747,PSG,Paris,Paris,France,Francia,72684,Nenê,44.0,1981-07-19,BRA,,MALE,MIDFIELDER,UNKNOWN,,NENE,10,1.0,5.0,,,4.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,1.0,5.0,,,3.0
2013,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,68674,Aiden McGeady,39.0,1986-04-04,IRL,,MALE,MIDFIELDER,WINGER,52821,McGeady,7,1.0,4.0,1.0,,3.0
2013,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,57132,Wesley Sneijder,41.0,1984-06-09,NED,NED,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52355,Sneijder,10,1.0,4.0,,,4.0
2013,52747,PSG,Paris,Paris,France,Francia,106462,Clément Chantôme,38.0,1987-09-11,FRA,,MALE,MIDFIELDER,UNKNOWN,,Chantome,11,1.0,3.0,2.0,,6.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250053633,Oscar,34.0,1991-09-09,BRA,,MALE,MIDFIELDER,UNKNOWN,,Oscar,8,1.0,3.0,1.0,,6.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,54091,Xabi Alonso,43.0,1981-11-25,ESP,ESP,MALE,,UNKNOWN,,,14,1.0,3.0,,,10.0
2013,52336,BRA,Braga,Braga,Portugal,Portugal,250007922,Rúben Micael,39.0,1986-08-19,POR,POR,MALE,MIDFIELDER,UNKNOWN,,R. Micael,14,1.0,3.0,,,5.0
2013,52747,PSG,Paris,Paris,France,Francia,250039525,Lucas Moura,33.0,1992-08-13,BRA,,MALE,FORWARD,WINGER,,Lucas,27,1.0,3.0,,,4.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,101706,Leandro Greco,39.0,1986-07-19,ITA,,MALE,MIDFIELDER,,2602693,Greco,27,1.0,2.0,1.0,,6.0
2013,74069,MAL,Málaga,Málaga,Spain,España,250051295,Diego Buonanotte,37.0,1988-04-19,ARG,,MALE,MIDFIELDER,UNKNOWN,50129,Buonanotte,20,1.0,2.0,1.0,,2.0
2013,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250002768,Tom Cleverley,36.0,1989-08-12,ENG,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52744,CLEVERLEY,23,1.0,2.0,,,5.0
2013,52280,ARS,Arsenal,Arsenal,England,Inglaterra,1907893,Jack Wilshere,33.0,1992-01-01,,,MALE,,CENTRAL_MIDFIELDER,50019,,10,1.0,2.0,,,3.0
2013,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,1905916,Ari,39.0,1985-12-11,RUS,,MALE,FORWARD,STRIKER,2601038,Ari,9,1.0,1.0,11.0,,6.0
2013,52280,ARS,Arsenal,Arsenal,England,Inglaterra,93279,Theo Walcott,36.0,1989-03-16,ENG,ENG,MALE,FORWARD,WINGER,52923,Walcott,14,1.0,1.0,4.0,,5.0
2013,50050,CEL,Celtic,Celtic,Scotland,Escocia,70142,Giorgios Samaras,40.0,1985-02-21,GRE,GRE,MALE,,UNKNOWN,52822,,9,1.0,1.0,3.0,,6.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,66757,Aleksandr Pavlov,41.0,1984-08-18,BLR,,MALE,,,68224,,17,1.0,1.0,2.0,,3.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,101299,Fernandinho,40.0,1985-05-04,BRA,BRA,MALE,MIDFIELDER,,,Fernandinho,25,1.0,1.0,1.0,,8.0
2013,52268,VAL,Valencia,Valencia,Spain,España,250067766,Andrés Guardado,39.0,1986-09-28,MEX,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52265,A. GUARDADO,18,1.0,1.0,1.0,,7.0
2013,52268,VAL,Valencia,Valencia,Spain,España,250003440,Sofiane Feghouli,35.0,1989-12-26,ALG,FRA,MALE,MIDFIELDER,WINGER,50067,Feghouli,89,1.0,1.0,,,8.0
2013,75797,LIL,Lille,Lille,France,Francia,250014002,Lucas Digne,32.0,1993-07-20,FRA,FRA,MALE,DEFENDER,FULL_BACK,52683,Digne,12,1.0,1.0,,,5.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,1.0,,10.0,,12.0
2013,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,106564,Dieumerci Mbokani,40.0,1985-11-22,COD,,MALE,FORWARD,STRIKER,50113,D.Mbokani,70,1.0,,10.0,,5.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,66414,David Villa,43.0,1981-12-03,ESP,ESP,MALE,FORWARD,STRIKER,2607186,Villa,9,1.0,,9.0,,10.0
2013,50139,JUV,Juventus,Juventus,Italy,Italia,58662,Fabio Quagliarella,42.0,1983-01-31,ITA,,MALE,FORWARD,STRIKER,50089,Quagliarella,27,1.0,,8.0,,7.0
2013,57388,SCH,Schalke,Schalke,Germany,Alemania,53931,Klaas Jan Huntelaar,42.0,1983-08-12,NED,NED,MALE,FORWARD,STRIKER,57388,Huntelaar,9,1.0,,8.0,,7.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,99350,Mario Mandžukić,39.0,1986-05-21,CRO,CRO,MALE,FORWARD,STRIKER,,MANDŽUKIĆ,9,1.0,,6.0,,10.0
2013,52268,VAL,Valencia,Valencia,Spain,España,63944,Roberto Soldado,40.0,1985-05-27,ESP,,MALE,FORWARD,STRIKER,87959,SOLDADO,9,1.0,,6.0,,7.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,95724,Dani Alves,42.0,1983-05-06,BRA,BRA,MALE,DEFENDER,UNKNOWN,,DANI ALVES,13,1.0,,4.0,,10.0
2013,50058,MIL,Milan,Milan,Italy,Italia,74323,Kevin-Prince Boateng,38.0,1987-03-06,GER,GER,MALE,FORWARD,UNKNOWN,5451,PRINCE,19,1.0,,4.0,,7.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,98996,Vitali Rodionov,41.0,1983-12-11,BLR,,MALE,FORWARD,STRIKER,,Radzivonau,20,1.0,,4.0,,6.0
2013,52280,ARS,Arsenal,Arsenal,England,Inglaterra,62594,Lukas Podolski,40.0,1985-06-04,GER,POL,MALE,FORWARD,STRIKER,,Podolski,11,1.0,,4.0,,6.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,103218,Kostas Mitroglou,37.0,1988-03-12,GRE,,MALE,FORWARD,UNKNOWN,,MITROGLOU,11,1.0,,4.0,,6.0
2013,74069,MAL,Málaga,Málaga,Spain,España,51604,Roque Santa Cruz,44.0,1981-08-16,PAR,,MALE,FORWARD,UNKNOWN,74069,SANTA CRUZ,24,1.0,,3.0,,10.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250015937,Kevin Grosskreutz,37.0,1988-07-19,GER,,MALE,DEFENDER,FULL_BACK,2605680,Grosskreutz,19,1.0,,3.0,,10.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,250002701,Pedro Rodríguez,38.0,1987-07-28,ESP,ESP,MALE,FORWARD,WINGER,52973,Pedro,9,1.0,,3.0,,10.0
2013,52682,MUN,Man Utd,Man Utd,England,Inglaterra,1901680,Danny Welbeck,34.0,1990-11-26,ENG,ENG,MALE,FORWARD,STRIKER,2601105,Welbeck,18,1.0,,3.0,,7.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,250017465,Cristian Tello,34.0,1991-08-11,ESP,,MALE,MIDFIELDER,WINGER,52265,C. Tello,11,1.0,,3.0,,4.0
2013,52747,PSG,Paris,Paris,France,Francia,60805,Maxwell,44.0,1981-08-27,BRA,BRA,MALE,DEFENDER,UNKNOWN,,Maxwell,17,1.0,,2.0,,10.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,1.0,,2.0,,9.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250022242,Alex Teixeira,35.0,1990-01-06,BRA,,MALE,MIDFIELDER,UNKNOWN,,A.Teixeira,90,1.0,,2.0,,8.0
2013,50139,JUV,Juventus,Juventus,Italy,Italia,250006748,Kwadwo Asamoah,36.0,1988-12-09,GHA,GHA,MALE,MIDFIELDER,WINGER,59013,Asamoah,18,1.0,,2.0,,7.0
2013,57388,SCH,Schalke,Schalke,Germany,Alemania,66713,Jermaine Jones,44.0,1981-11-03,USA,GER,MALE,MIDFIELDER,WINGER,,Jones,13,1.0,,2.0,,6.0
2013,50139,JUV,Juventus,Juventus,Italy,Italia,56942,Stephan Lichtsteiner,41.0,1984-01-16,SUI,SUI,MALE,,FULL_BACK,2600978,,12,1.0,,2.0,,6.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,66118,Rafik Djebbour,41.0,1984-03-08,ALG,,MALE,FORWARD,,,Djebbour,79,1.0,,2.0,,4.0
2013,52919,MCI,Man City,Man City,England,Inglaterra,250003335,Mario Balotelli,35.0,1990-08-12,ITA,,MALE,FORWARD,STRIKER,52972,Balotelli,9,1.0,,2.0,,4.0
2013,52914,CHE,Chelsea,Chelsea,England,Inglaterra,1901672,Victor Moses,34.0,1990-12-12,NGA,,MALE,MIDFIELDER,WINGER,74222,Moses,8,1.0,,2.0,,4.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,250024456,Álvaro Morata,33.0,1992-10-23,ESP,,MALE,FORWARD,STRIKER,79946,MORATA,77,1.0,,2.0,,1.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,93621,Jakub Błaszczykowski,39.0,1985-12-14,POL,POL,MALE,MIDFIELDER,WINGER,52651,BLASZCZYKOWSKI,16,1.0,,1.0,,10.0
2013,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,53467,Albert Riera,43.0,1982-04-15,ESP,,MALE,,UNKNOWN,,,77,1.0,,1.0,,9.0
2013,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250002677,Felipe Melo,42.0,1983-06-26,BRA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Felipe Melo,5,1.0,,1.0,,9.0
2013,50064,POR,Porto,Porto,Portugal,Portugal,250052990,Christian Atsu,33.0,1992-01-10,GHA,,MALE,MIDFIELDER,UNKNOWN,59324,Atsu,19,1.0,,1.0,,8.0
2013,50064,POR,Porto,Porto,Portugal,Portugal,250039931,Danilo,34.0,1991-07-15,BRA,BRA,MALE,DEFENDER,UNKNOWN,50139,Danilo,6,1.0,,1.0,,7.0
2013,50058,MIL,Milan,Milan,Italy,Italia,93312,Kévin Constant,38.0,1987-05-10,FRA,,MALE,MIDFIELDER,UNKNOWN,52824,Constant,11,1.0,,1.0,,6.0
2013,52826,ZEN,Zenit,Zenit,Russia,Rusia,1907617,Roman Shirokov,44.0,1981-07-06,RUS,RUS,MALE,MIDFIELDER,FULL_BACK,,Shirokov,15,1.0,,1.0,,6.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,72623,Vasilis Torosidis,40.0,1985-06-10,GRE,GRE,MALE,,FULL_BACK,2610,,35,1.0,,1.0,,5.0
2013,50058,MIL,Milan,Milan,Italy,Italia,250024083,Mattia De Sciglio,33.0,1992-10-20,ITA,,MALE,DEFENDER,FULL_BACK,64107,De Sciglio,2,1.0,,1.0,,5.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,250019846,Edgar Olekhnovich,38.0,1987-05-17,BLR,,MALE,MIDFIELDER,UNKNOWN,,Aliakhnovich,23,1.0,,1.0,,5.0
2013,57388,SCH,Schalke,Schalke,Germany,Alemania,250017050,Atsuto Uchida,37.0,1988-03-27,JPN,,MALE,DEFENDER,FULL_BACK,77977,Uchida,22,1.0,,1.0,,5.0
2013,50147,BEN,Benfica,Benfica,Portugal,Portugal,1905150,Óscar Cardozo,42.0,1983-05-20,POR,PAR,MALE,FORWARD,STRIKER,2610,Cardozo,9,1.0,,1.0,,5.0
2013,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,1902207,Denys Garmash,35.0,1990-04-19,UKR,UKR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2611770,Garmash,19,1.0,,1.0,,5.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,93921,Dante,42.0,1983-10-18,BRA,BRA,MALE,DEFENDER,CENTRE_BACK,52355,DANTE,4,1.0,,,,12.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,74029,Łukasz Piszczek,40.0,1985-06-03,POL,POL,MALE,,FULL_BACK,,,26,1.0,,,,12.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,98953,Javi Martínez,37.0,1988-09-02,ESP,ESP,MALE,MIDFIELDER,CENTRE_BACK,50037,Martinez,8,1.0,,,,11.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,106587,Mats Hummels,36.0,1988-12-16,GER,,MALE,DEFENDER,CENTRE_BACK,,Hummels,15,1.0,,,,11.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,44033,Sebastian Kehl,45.0,1980-02-13,GER,GER,MALE,,,,,5,1.0,,,,9.0
2013,52747,PSG,Paris,Paris,France,Francia,250011954,Thiago Silva,41.0,1984-09-22,BRA,,MALE,DEFENDER,CENTRE_BACK,,T.Silva,6,1.0,,,,9.0
2013,52747,PSG,Paris,Paris,France,Francia,103546,Blaise Matuidi,38.0,1987-04-09,FRA,FRA,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Matuidi,14,1.0,,,,9.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,67855,Andriy Pyatov,41.0,1984-06-28,UKR,,MALE,,GOALKEEPER,52707,,30,1.0,,,,8.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250008930,Yaroslav Rakitskyy,36.0,1989-08-03,UKR,,MALE,DEFENDER,CENTRE_BACK,53064,RAKITSKYI,44,1.0,,,,8.0
2013,74069,MAL,Málaga,Málaga,Spain,España,250008066,Jesús Gámez,40.0,1985-04-10,ESP,ESP,MALE,DEFENDER,UNKNOWN,59324,JESUS GAMEZ,18,1.0,,,,8.0
2013,50050,CEL,Celtic,Celtic,Scotland,Escocia,100870,Fraser Forster,37.0,1988-03-17,,,MALE,GOALKEEPER,GOALKEEPER,,Forster,20,1.0,,,,8.0
2013,50050,CEL,Celtic,Celtic,Scotland,Escocia,97687,Mikael Lustig,38.0,1986-12-13,SWE,,MALE,DEFENDER,FULL_BACK,,Lustig,33,1.0,,,,7.0
2013,74069,MAL,Málaga,Málaga,Spain,España,65288,Eliseu,42.0,1983-10-01,POR,,MALE,DEFENDER,FULL_BACK,50147,Eliseu,19,1.0,,,,7.0
2013,50051,RMA,Real Madrid,Real Madrid,Spain,España,48311,Michael Essien,42.0,1982-12-03,,GHA,MALE,,UNKNOWN,,,6,1.0,,,,7.0
2013,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250003410,Felipe Santana,39.0,1986-03-17,BRA,,MALE,DEFENDER,UNKNOWN,85939,Santana,28,1.0,,,,7.0
2013,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,99671,Taye Taiwo,40.0,1985-04-16,NGA,,MALE,DEFENDER,UNKNOWN,69528,TAIWO,3,1.0,,,,6.0
2013,50080,BAR,Barcelona,Barcelona,Spain,España,98593,Adriano,41.0,1984-10-26,BRA,,MALE,DEFENDER,FULL_BACK,2602462,ADRIANO,3,1.0,,,,6.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,71745,Maksim Bordachev,39.0,1986-05-18,BLR,,MALE,DEFENDER,UNKNOWN,66168,Bardachou,21,1.0,,,,6.0
2013,50143,AJX,Ajax,Ajax,Netherlands,Holanda,57033,Niklas Moisander,40.0,1985-09-29,FIN,,MALE,DEFENDER,UNKNOWN,50040,Moisander,4,1.0,,,,6.0
2013,50037,BAY,Bayern München,Bayern München,Germany,Alemania,49151,Daniel Van Buyten,47.0,1978-02-07,BEL,BEL,MALE,DEFENDER,,,Van Buyten,5,1.0,,,,6.0
2013,50147,BEN,Benfica,Benfica,Portugal,Portugal,250043286,Lorenzo Melgarejo,35.0,1990-08-10,PAR,,MALE,MIDFIELDER,WINGER,,Melgarejo,25,1.0,,,,6.0
2013,50064,POR,Porto,Porto,Portugal,Portugal,250039930,Alex Sandro,34.0,1991-01-26,BRA,BRA,MALE,DEFENDER,UNKNOWN,50139,Alex Sandro,12,1.0,,,,6.0
2013,50050,CEL,Celtic,Celtic,Scotland,Escocia,250017096,Emilio Izaguirre,39.0,1986-05-10,HON,,MALE,DEFENDER,FULL_BACK,,Emilio,3,1.0,,,,6.0
2013,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,250012954,Kostas Manolas,34.0,1991-06-14,GRE,GRE,MALE,DEFENDER,CENTRE_BACK,2610,Manolas,44,1.0,,,,6.0
2013,50064,POR,Porto,Porto,Portugal,Portugal,250003327,Fernando,38.0,1987-07-25,BRA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52714,Fernando,20,1.0,,,,6.0
2013,50143,AJX,Ajax,Ajax,Netherlands,Holanda,1908228,Ricardo van Rhijn,34.0,1991-06-13,NED,,MALE,DEFENDER,UNKNOWN,2605138,Van Rhijn,2,1.0,,,,6.0
2013,52826,ZEN,Zenit,Zenit,Russia,Rusia,95711,Tomáš Hubočan,40.0,1985-09-17,SVK,,MALE,DEFENDER,CENTRE_BACK,,HUBOCAN,15,1.0,,,,5.0
2013,52919,MCI,Man City,Man City,England,Inglaterra,95082,Yaya Touré,42.0,1983-05-13,CIV,CIV,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2610,Toure Yaya,42,1.0,,,,5.0
2013,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,93958,Ognjen Vukojević,41.0,1983-12-20,CRO,CRO,MALE,,DEFENSIVE_MIDFIELDER,,,5,1.0,,,,5.0
2013,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250016027,Douglas Costa,35.0,1990-09-14,BRA,,MALE,MIDFIELDER,WINGER,50037,Costa,11,1.0,,,,5.0
2013,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,250008957,Evgeni Makeev,36.0,1989-07-24,RUS,,MALE,DEFENDER,FULL_BACK,59318,Makeev,34,1.0,,,,5.0
2013,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250007325,Carl Jenkinson,33.0,1992-02-08,ENG,,MALE,DEFENDER,FULL_BACK,2601401,Jenkinson,25,1.0,,,,5.0
2013,50050,CEL,Celtic,Celtic,Scotland,Escocia,1909868,James Forrest,34.0,1991-07-07,SCO,,MALE,MIDFIELDER,WINGER,50050,Forrest,49,1.0,,,,5.0
2013,50058,MIL,Milan,Milan,Italy,Italia,101642,Cristián Zapata,39.0,1986-09-30,COL,,MALE,DEFENDER,CENTRE_BACK,52972,C. ZAPATA,17,1.0,,,,5.0
2013,57388,SCH,Schalke,Schalke,Germany,Alemania,72417,Ibrahim Afellay,39.0,1986-04-02,NED,NED,MALE,,CENTRAL_MIDFIELDER,,,17,1.0,,,,4.0
2013,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,52321,Sabri Sarıoğlu,41.0,1984-07-26,TUR,TUR,MALE,DEFENDER,UNKNOWN,2605280,SABRİ,55,1.0,,,,4.0
2013,74069,MAL,Málaga,Málaga,Spain,España,250054375,Júlio Baptista,44.0,1981-10-01,ESP,,MALE,FORWARD,UNKNOWN,,J. Baptista,11,1.0,,,,4.0
2013,52268,VAL,Valencia,Valencia,Spain,España,1900738,Fernando Gago,39.0,1986-04-10,ARG,,MALE,MIDFIELDER,UNKNOWN,,Gago,5,1.0,,,,4.0
2013,66168,BTE,BATE Borisov,BATE Borisov,Belarus,Bielorrusia,106157,Dmitri Mozolevski,40.0,1985-04-30,BLR,,MALE,,UNKNOWN,64489,,18,1.0,,,,4.0
2013,52268,VAL,Valencia,Valencia,Spain,España,250027753,Jonathan Viera,36.0,1989-10-21,ESP,,MALE,FORWARD,,64251,VIERA,11,1.0,,,,3.0
